SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn_binary,Contract_encoded,InternetService_encoded,PaymentMethod_encoded,recency_risk,service_count,monetary_value,monthly_to_total_ratio,charge_per_month,clv_proxy,is_high_value,contract_stability,digital_engagement
1,0,0,3,1,0,0,0,1,0,1,0,1,86.85,220.95,1,0,2,0,0.25,3,220.95,0.391304347826087,21.7125,165.71249999999998,0,0,1
1,0,0,40,1,0,0,0,0,0,1,1,1,91.55,3673.6,0,0,2,0,0.024390243902439025,3,3673.6,0.02491427638382409,2.2329268292682927,3584.0,0,0,1
0,0,1,1,1,0,0,0,1,0,0,0,1,49.85,49.85,0,0,1,0,0.5,2,49.85,0.9803343166175025,24.925,24.925,0,0,1
0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,0,1,0,3,0.03225806451612903,1,576.65,0.034276811217865494,0.6387096774193549,558.0483870967741,0,30,1
0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,1,0,2,0,0.041666666666666664,5,2331.3,0.04281181666166445,4.160416666666666,2234.1625000000004,0,0,1
0,1,1,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,0,2,0,0.5,2,74.5,0.9867549668874173,37.25,37.25,0,0,1
1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,0,0,2,0,0.022222222222222223,6,4495.65,0.02316168703368063,2.3144444444444447,4395.746666666666,1,0,0
0,0,0,65,1,1,0,1,1,1,1,1,1,109.15,6941.2,1,0,2,0,0.015151515151515152,7,6941.2,0.015722681570683645,1.6537878787878788,6836.030303030303,1,0,1
1,0,0,7,1,0,1,0,0,0,0,0,1,48.2,340.35,0,0,1,0,0.125,2,340.35,0.14120404277134904,6.025,297.80625000000003,0,0,1
1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,0,2,0,3,0.0136986301369863,2,1789.9,0.01401529957004858,0.3438356164383562,1765.3808219178081,0,144,2
1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,0,0,2,3,0.1111111111111111,5,908.55,0.1101093947556484,11.127777777777778,807.5999999999999,0,0,2
0,0,0,16,1,1,0,0,1,0,0,1,1,65.2,1043.35,1,0,1,3,0.058823529411764705,4,1043.35,0.062431177287307904,3.835294117647059,981.9764705882352,0,0,2
1,1,1,66,1,1,0,0,1,0,1,1,1,99.5,6822.15,1,0,2,3,0.014925373134328358,5,6822.15,0.014582707400540807,1.4850746268656716,6720.326865671641,1,0,2
0,0,0,1,1,0,0,0,0,0,0,0,1,71.55,71.55,1,0,2,1,0.5,1,71.55,0.9862164024810476,35.775,35.775,0,0,1
0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,0,0,1,1,0.25,3,157.55,0.3525701671397035,13.975,118.16250000000001,0,0,0
0,1,0,53,1,1,1,0,1,0,0,1,0,93.9,5029.2,1,0,2,0,0.018518518518518517,5,5029.2,0.01866724981114071,1.738888888888889,4936.066666666667,1,0,0
1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,0,0,1,3,0.1111111111111111,4,581.7,0.11051999313540416,7.155555555555556,517.0666666666667,0,0,2
1,1,0,69,1,1,0,1,1,1,1,1,1,108.4,7318.2,1,2,2,2,0.014285714285714285,7,7318.2,0.014810361788173573,1.5485714285714287,7213.654285714286,1,138,2
0,0,0,5,1,0,0,1,0,0,1,0,1,85.3,420.45,0,0,2,1,0.16666666666666666,3,420.45,0.20239648831415352,14.216666666666667,350.375,0,0,1
0,1,1,72,1,1,1,0,1,1,1,1,0,107.45,7576.7,0,2,2,1,0.0136986301369863,7,7576.7,0.01417976430843132,1.4719178082191782,7472.909589041095,1,144,0
0,1,0,13,0,0,0,0,1,0,1,1,1,48.75,633.4,1,0,1,2,0.07142857142857142,3,633.4,0.07684426229508197,3.482142857142857,588.1571428571428,0,0,2
0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,1,0,2,0,0.2,3,321.65,0.2654579265457927,17.130000000000003,257.32,0,0,1
0,1,1,54,1,1,1,1,1,1,1,1,0,91.3,4965.0,0,2,1,3,0.01818181818181818,8,4965.0,0.018385018123238017,1.66,4874.727272727273,1,108,1
0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,0,2,1,2,0.0136986301369863,7,6151.9,0.013969022737245852,1.1773972602739726,6067.627397260273,1,144,1
0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,1,0,2,0,0.07692307692307693,6,1253.9,0.08502669535421149,8.207692307692309,1157.446153846154,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,1,0,1,0,0.5,0,25.15,0.9617590822179732,12.575,12.575,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,0,0,1,0,0.5,1,45.2,0.9783549783549783,22.6,22.6,0,0,0
0,1,0,54,1,1,0,1,1,1,1,1,0,110.35,5893.15,1,1,2,0,0.01818181818181818,7,5893.15,0.0187219531230118,2.0063636363636363,5786.001818181818,1,54,0
0,1,1,69,1,1,0,0,1,0,0,0,1,79.2,5420.65,0,2,2,3,0.014285714285714285,3,5420.65,0.01460809901044885,1.1314285714285715,5343.212142857143,1,138,2
0,0,0,48,1,0,1,1,0,0,0,0,0,55.5,2627.35,0,2,1,3,0.02040816326530612,3,2627.35,0.021115909220613693,1.1326530612244898,2573.7306122448977,0,96,1
0,1,1,48,1,1,1,1,0,0,1,1,1,103.25,5037.55,1,1,2,3,0.02040816326530612,6,5037.55,0.020492006628891248,2.107142857142857,4934.742857142857,1,48,2
0,1,0,8,1,1,0,0,0,1,0,1,1,90.25,743.75,0,0,2,0,0.1111111111111111,4,743.75,0.12118160456529037,10.027777777777779,661.1111111111111,0,0,1
0,1,1,71,1,1,1,1,1,1,1,1,1,91.25,6589.6,0,2,1,1,0.013888888888888888,8,6589.6,0.013845476891330075,1.2673611111111112,6498.0777777777785,1,142,1
0,0,0,2,1,0,1,0,0,0,0,0,1,47.8,92.45,1,0,1,0,0.3333333333333333,2,92.45,0.5115034777956126,15.933333333333332,61.63333333333334,0,0,1
0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,0,1,2,3,0.014705882352941176,5,6733.15,0.014983331229628092,1.4838235294117648,6634.133088235294,1,67,2
0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,0,0,2,2,0.02857142857142857,5,3410.0,0.028642626795661097,2.7914285714285714,3312.5714285714284,0,0,2
0,0,0,3,1,0,0,0,0,0,0,0,1,69.85,199.85,0,0,2,0,0.25,1,199.85,0.3477719691311924,17.4625,149.8875,0,0,1
0,1,1,9,1,0,0,1,0,1,1,0,1,65.6,593.3,0,1,1,1,0.1,4,593.3,0.11038196197206798,6.56,533.97,0,9,1
0,1,1,71,1,0,1,1,1,0,1,1,1,104.65,7288.4,0,1,2,2,0.013888888888888888,6,7288.4,0.014356462809010345,1.4534722222222223,7187.172222222222,1,71,2
0,0,0,57,1,1,0,0,0,1,1,0,1,90.45,5229.8,0,2,2,3,0.017241379310344827,4,5229.8,0.017291810048176186,1.5594827586206896,5139.631034482759,1,114,2
0,0,0,72,0,0,1,1,1,1,1,1,1,63.7,4464.8,0,2,1,2,0.0136986301369863,6,4464.8,0.014263961664203502,0.8726027397260274,4403.638356164383,1,144,2
1,1,1,48,1,0,1,0,1,1,1,1,1,104.5,5068.05,0,0,2,0,0.02040816326530612,6,5068.05,0.020615302670125565,2.13265306122449,4964.620408163265,1,0,1
0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,401.85,0,1,0,1,0.05263157894736842,1,401.85,0.04989450167556162,1.0578947368421054,380.70000000000005,0,18,0
0,1,1,43,1,1,0,0,1,1,1,1,1,104.3,4451.85,0,1,2,3,0.022727272727272728,6,4451.85,0.02342320087135205,2.3704545454545456,4350.671590909092,1,43,2
0,1,1,72,1,1,1,1,1,1,1,1,1,93.25,6688.95,0,2,1,2,0.0136986301369863,8,6688.95,0.013938818675774857,1.2773972602739727,6597.320547945205,1,144,2
0,1,1,35,1,1,0,0,0,1,1,1,1,73.45,2661.1,0,1,1,2,0.027777777777777776,5,2661.1,0.027590999586792384,2.040277777777778,2587.1805555555557,0,35,2
0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,0,0,0,1,0.2,1,73.05,0.27954085077650237,4.14,58.44,0,0,0
0,1,1,49,1,1,0,0,0,0,0,0,0,25.25,1211.65,0,2,0,1,0.02,2,1211.65,0.020822166329938562,0.505,1187.4170000000001,0,98,0
0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,0,2,2,2,0.013888888888888888,6,7030.65,0.014292520247737018,1.3958333333333333,6933.002083333334,1,142,1
0,1,1,11,1,0,0,0,0,0,1,1,0,90.6,1020.2,0,0,2,0,0.08333333333333333,3,1020.2,0.08871915393654523,7.55,935.1833333333334,0,0,0
0,1,1,63,1,1,1,1,1,1,1,1,1,89.4,5597.65,0,2,1,3,0.015625,8,5597.65,0.01596813517544408,1.396875,5510.186718749999,1,126,2
1,0,0,65,1,1,0,1,1,0,1,0,1,95.45,6223.3,0,0,2,2,0.015151515151515152,5,6223.3,0.015335057757498835,1.4462121212121213,6129.007575757576,1,0,2
0,0,1,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,0,2,0,3,0.02,1,1024.65,0.019938575537464046,0.409,1004.157,0,98,1
0,0,0,29,1,1,0,0,1,0,1,1,1,98.6,2933.2,1,0,2,3,0.03333333333333333,5,2933.2,0.03360370799536501,3.2866666666666666,2835.4266666666667,0,0,2
1,1,0,15,1,1,0,0,1,1,0,0,1,83.05,1258.3,1,0,2,0,0.0625,4,1258.3,0.06594933693321686,5.190625,1179.65625,0,0,1
0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,0,0,0,0,0.2,1,82.9,0.23778307508939212,3.9899999999999998,66.32000000000001,0,0,1
0,1,0,72,1,1,0,1,1,1,1,1,0,109.15,7789.6,0,1,2,3,0.0136986301369863,7,7789.6,0.014010474161168587,1.4952054794520548,7682.893150684931,1,72,1
1,1,0,26,1,0,0,0,1,0,1,0,1,85.7,2067.0,0,0,2,3,0.037037037037037035,3,2067.0,0.04144100580270793,3.174074074074074,1990.4444444444446,0,0,2
1,1,0,35,1,1,0,0,1,0,1,1,0,102.05,3452.55,0,0,2,2,0.027777777777777776,5,3452.55,0.029549304339013475,2.834722222222222,3356.6458333333335,0,0,1
0,0,0,57,1,1,0,1,0,1,0,1,0,94.7,5468.95,0,1,2,0,0.017241379310344827,5,5468.95,0.017312772511631734,1.6327586206896552,5374.6577586206895,1,57,0
0,1,1,28,1,1,0,1,0,0,0,1,0,64.4,1802.15,0,0,1,0,0.034482758620689655,4,1802.15,0.035715276044699554,2.220689655172414,1740.0068965517244,0,0,0
0,1,0,25,1,1,0,0,0,0,0,0,1,26.8,733.55,0,1,0,1,0.038461538461538464,2,733.55,0.03648492274181472,1.0307692307692309,705.3365384615385,0,25,1
0,1,0,47,1,0,1,0,1,0,1,0,1,66.05,3021.45,0,1,1,3,0.020833333333333332,4,3021.45,0.021853132392595412,1.3760416666666666,2958.5031249999997,0,47,2
0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,0,0,1,2,0.017241379310344827,5,3687.85,0.017674885126801036,1.1241379310344828,3624.2663793103447,0,0,1
1,1,0,16,1,1,0,0,0,0,1,0,1,85.05,1391.15,0,0,2,3,0.058823529411764705,3,1391.15,0.061092554681607576,5.002941176470588,1309.3176470588237,0,0,2
0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,0,0,1,1,0.16666666666666666,3,274.35,0.20265117123660792,9.299999999999999,228.62500000000003,0,0,1
0,1,0,17,1,0,0,0,0,0,0,0,1,70.4,1214.05,1,0,2,2,0.05555555555555555,1,1214.05,0.057940002469034205,3.9111111111111114,1146.6027777777776,0,0,2
1,0,0,56,1,1,0,1,1,0,1,1,1,104.75,5510.65,1,1,2,2,0.017543859649122806,6,5510.65,0.019005198080429636,1.837719298245614,5413.971929824561,1,56,2
0,1,1,72,1,0,0,0,0,0,0,0,0,19.95,1322.85,0,2,0,2,0.0136986301369863,1,1322.85,0.015069683121199532,0.2732876712328767,1304.7287671232875,0,144,1
1,0,0,21,1,1,0,0,0,0,1,1,1,94.25,1973.75,1,0,2,0,0.045454545454545456,4,1973.75,0.04772756045068996,4.284090909090909,1884.034090909091,0,0,1
0,1,1,48,0,0,1,0,1,0,0,1,0,45.0,2196.3,0,1,1,3,0.02040816326530612,3,2196.3,0.02047967960679015,0.9183673469387755,2151.477551020408,0,48,1
0,1,0,68,1,1,1,1,1,1,1,1,0,114.9,7843.55,0,2,2,2,0.014492753623188406,8,7843.55,0.014647111689007017,1.665217391304348,7729.875362318841,1,136,1
0,0,0,30,1,1,1,0,0,1,1,1,0,106.4,3211.9,0,0,2,2,0.03225806451612903,6,3211.9,0.03311649911295092,3.4322580645161294,3108.2903225806454,0,0,1
0,1,0,3,1,0,0,0,0,0,0,0,1,46.1,130.15,0,0,1,1,0.25,1,130.15,0.3515059092642013,11.525,97.61250000000001,0,0,1
1,0,0,14,0,0,1,0,1,1,0,0,0,39.7,692.35,0,2,1,1,0.06666666666666667,3,692.35,0.057258238984639796,2.646666666666667,646.1933333333334,0,28,0
0,0,1,4,1,0,0,0,0,0,0,0,1,20.05,85.5,0,0,0,2,0.2,1,85.5,0.23179190751445086,4.01,68.4,0,0,2
0,1,1,71,1,1,0,1,1,0,0,1,1,95.75,6849.4,0,2,2,3,0.013888888888888888,5,6849.4,0.013977285997897933,1.3298611111111112,6754.269444444444,1,142,2
0,1,1,8,1,1,0,0,0,0,0,0,0,24.4,203.95,0,1,0,1,0.1111111111111111,2,203.95,0.11905342766528422,2.711111111111111,181.28888888888886,0,8,0
0,1,1,61,0,0,1,0,1,0,0,0,0,33.6,2117.2,0,0,1,2,0.016129032258064516,2,2117.2,0.015862524785194978,0.5419354838709678,2083.0516129032258,0,0,1
0,1,1,72,1,1,0,1,1,1,0,0,0,90.45,6565.85,0,2,2,2,0.0136986301369863,5,6565.85,0.013773727129445624,1.239041095890411,6475.906849315069,1,144,1
0,0,0,5,1,1,0,0,0,0,1,0,1,84.0,424.75,0,0,2,0,0.16666666666666666,3,424.75,0.19729888432178508,14.0,353.95833333333337,0,0,1
0,0,0,49,1,0,1,1,1,1,0,0,0,67.4,3306.85,0,2,1,2,0.02,5,3306.85,0.020375772782925468,1.348,3240.7129999999997,0,98,1
0,0,0,8,1,0,0,0,0,0,0,0,1,19.7,168.9,0,0,0,2,0.1111111111111111,1,168.9,0.11595055915244261,2.1888888888888887,150.13333333333333,0,0,2
0,0,0,3,1,0,0,0,0,0,0,1,1,80.35,253.8,0,0,2,0,0.25,2,253.8,0.31534536891679743,20.0875,190.35000000000002,0,0,1
0,1,1,9,1,0,0,0,0,0,0,0,0,19.6,197.4,0,2,0,1,0.1,1,197.4,0.09879032258064517,1.9600000000000002,177.66,0,18,0
0,1,1,67,1,0,1,1,0,0,0,0,1,54.2,3838.2,0,2,1,2,0.014705882352941176,3,3838.2,0.014117524484267558,0.7970588235294118,3781.755882352941,1,134,2
0,0,0,46,1,0,0,0,0,0,0,0,1,45.2,2065.15,0,0,1,3,0.02127659574468085,1,2065.15,0.021876436851148272,0.9617021276595745,2021.2106382978723,0,0,2
0,1,0,67,1,1,1,1,1,0,0,1,0,75.1,5064.45,0,1,1,1,0.014705882352941176,6,5064.45,0.014825928594695436,1.1044117647058822,4989.972794117647,1,67,0
0,1,0,55,1,0,0,0,0,0,0,0,0,19.7,1140.05,0,1,0,0,0.017857142857142856,1,1140.05,0.01726479996494457,0.35178571428571426,1119.6919642857142,0,55,0
0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,0,0,1,2,0.029411764705882353,6,2447.45,0.02971267536604791,2.139705882352941,2375.466176470588,0,0,2
0,1,1,62,1,0,0,0,0,0,0,0,0,20.05,1263.9,0,2,0,3,0.015873015873015872,1,1263.9,0.015851055419400743,0.3182539682539683,1243.8380952380953,0,124,1
0,0,1,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,0,1,1,0.5,1,45.95,0.9787007454739084,22.975,22.975,0,0,0
0,1,1,49,0,0,1,0,0,0,0,1,1,39.2,1838.15,0,0,1,0,0.02,2,1838.15,0.02131419405703722,0.784,1801.387,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,44.75,44.75,0,0,1,0,0.5,1,44.75,0.9781420765027322,22.375,22.375,0,0,1
0,1,0,14,1,1,0,1,1,0,0,0,1,82.65,1185.0,0,0,2,0,0.06666666666666667,4,1185.0,0.06968802698145025,5.510000000000001,1106.0,0,0,1
1,0,0,18,1,1,0,0,1,1,1,0,0,93.9,1743.9,0,0,2,2,0.05263157894736842,5,1743.9,0.053813972147400996,4.942105263157895,1652.1157894736843,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,1,0,2,0,0.5,1,70.15,0.9859451862262825,35.075,35.075,0,0,1
0,0,0,1,1,0,0,0,1,0,1,0,1,85.55,85.55,1,0,2,3,0.5,3,85.55,0.9884459849797804,42.775,42.775,0,0,2
0,1,0,72,1,1,1,1,1,1,1,1,1,117.15,8529.5,0,2,2,3,0.0136986301369863,8,8529.5,0.013733075435203095,1.6047945205479452,8412.657534246575,1,144,2
0,0,0,64,1,1,1,0,1,1,0,1,0,99.25,6549.45,0,2,2,3,0.015384615384615385,6,6549.45,0.015151630803990566,1.5269230769230768,6448.689230769231,1,128,1
0,1,0,69,1,1,1,1,1,1,1,1,1,112.55,7806.5,0,2,2,2,0.014285714285714285,8,7806.5,0.014415626000640409,1.6078571428571429,7694.978571428572,1,138,2
0,0,0,1,1,1,0,0,0,0,0,0,1,25.7,25.7,0,0,0,0,0.5,2,25.7,0.9625468164794008,12.85,12.85,0,0,1
0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,2,1,3,0.013888888888888888,8,6287.3,0.0143600019083059,1.2541666666666667,6199.976388888889,1,142,1
0,1,1,66,1,0,0,0,0,1,0,0,1,49.4,3251.85,0,1,1,3,0.014925373134328358,2,3251.85,0.015186682447699709,0.7373134328358208,3203.314925373134,0,66,2
0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,50.6,0,0,0,1,0.3333333333333333,1,50.6,0.37596899224806196,6.466666666666666,33.73333333333334,0,0,0
1,1,0,71,1,0,1,1,1,1,1,1,1,109.7,7904.25,0,2,2,2,0.013888888888888888,7,7904.25,0.0138768539894374,1.5236111111111112,7794.46875,1,142,2
0,0,0,11,1,0,0,1,0,0,1,0,1,61.25,729.95,0,1,1,0,0.08333333333333333,3,729.95,0.08379506122169779,5.104166666666667,669.1208333333334,0,11,1
0,0,1,47,1,0,1,1,0,0,0,0,1,55.3,2654.05,0,0,1,0,0.020833333333333332,3,2654.05,0.02082823298996252,1.1520833333333333,2598.757291666667,0,0,1
0,1,0,35,1,0,0,0,0,0,0,0,1,70.3,2416.55,1,0,2,0,0.027777777777777776,1,2416.55,0.02907902628694339,1.9527777777777777,2349.4236111111113,0,0,1
1,1,0,32,1,1,0,1,1,0,1,1,0,106.35,3520.75,1,0,2,2,0.030303030303030304,6,3520.75,0.03019805494427486,3.2227272727272727,3414.060606060606,0,0,1
0,1,1,60,1,1,0,1,0,1,1,1,1,103.75,5969.95,0,0,2,2,0.01639344262295082,6,5969.95,0.0173757944715665,1.7008196721311475,5872.081967213115,1,0,2
0,0,0,11,1,0,0,0,0,0,0,0,0,19.5,226.8,0,1,0,1,0.08333333333333333,1,226.8,0.08560140474100088,1.625,207.9,0,11,0
0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,0,1,1,3,0.03333333333333333,3,1082.75,0.036447520184544405,1.3166666666666667,1046.6583333333333,0,29,1
0,1,1,21,0,0,0,0,0,0,0,0,1,26.05,565.75,0,0,1,0,0.045454545454545456,0,565.75,0.04596382884869872,1.184090909090909,540.0340909090909,0,0,1
1,1,0,48,1,1,0,0,1,0,0,1,1,91.05,4370.75,0,0,2,3,0.02040816326530612,4,4370.75,0.0208268999828444,1.8581632653061224,4281.551020408163,1,0,2
0,0,1,3,0,0,0,1,0,0,0,0,0,29.65,90.05,0,0,1,1,0.25,1,90.05,0.3256452498627128,7.4125,67.5375,0,0,0
0,1,1,43,1,0,0,1,0,0,0,0,0,50.2,2169.4,0,0,1,1,0.022727272727272728,2,2169.4,0.023129377073350534,1.1409090909090909,2120.0954545454547,0,0,0
0,0,0,5,1,1,0,1,1,0,1,1,0,105.3,550.6,0,0,2,0,0.16666666666666666,6,550.6,0.1908992023205221,17.55,458.83333333333337,0,0,0
0,0,0,1,1,0,0,0,0,0,0,1,1,55.45,55.45,0,0,1,0,0.5,2,55.45,0.9822852081488043,27.725,27.725,0,0,1
0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,0,1,1,0,0.013888888888888888,7,6300.85,0.01355951030253021,1.1868055555555557,6213.338194444445,1,71,0
0,1,1,8,1,0,0,0,0,0,0,0,0,19.8,160.05,0,1,0,0,0.1111111111111111,1,160.05,0.12294318534616579,2.2,142.26666666666668,0,8,0
0,0,0,8,1,1,0,0,0,0,1,0,1,59.25,436.6,0,0,1,0,0.1111111111111111,3,436.6,0.13539762340036562,6.583333333333333,388.0888888888889,0,0,1
0,0,0,20,1,1,0,0,1,0,1,0,1,90.7,1781.35,0,0,2,3,0.047619047619047616,4,1781.35,0.05088787275226527,4.319047619047619,1696.5238095238094,0,0,2
0,1,1,33,1,1,1,0,1,0,1,1,1,103.7,3467.0,1,1,2,1,0.029411764705882353,6,3467.0,0.029901960784313727,3.0500000000000003,3365.029411764706,0,33,1
0,0,0,71,1,1,0,1,0,0,0,0,1,79.05,5552.5,0,1,2,3,0.013888888888888888,3,5552.5,0.014234266678671108,1.0979166666666667,5475.381944444444,1,71,2
1,1,0,31,1,1,0,0,1,0,1,0,1,90.7,2835.5,0,1,2,0,0.03125,4,2835.5,0.03197602679358364,2.834375,2746.890625,0,31,1
1,1,0,38,1,1,1,1,0,0,0,1,0,95.0,3591.25,0,1,2,3,0.02564102564102564,5,3591.25,0.026445820864360776,2.4358974358974357,3499.1666666666665,0,38,1
0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,1,0,2,0,0.5,3,88.35,0.9888080581980974,44.175,44.175,0,0,1
0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,0,0,1,1,0.3333333333333333,1,63.75,0.4671814671814672,10.083333333333334,42.50000000000001,0,0,1
0,1,0,12,0,0,0,0,1,0,1,1,1,49.85,617.15,0,0,1,2,0.07692307692307693,3,617.15,0.08064385666909327,3.8346153846153848,569.6769230769231,0,0,2
0,0,1,9,1,0,1,0,1,1,0,1,0,93.0,870.25,0,0,2,2,0.1,5,870.25,0.10674318507890962,9.3,783.225,0,0,1
1,0,1,11,1,0,0,1,0,1,0,0,1,54.55,601.25,0,0,1,0,0.08333333333333333,3,601.25,0.09057700290577002,4.545833333333333,551.1458333333333,0,0,1
0,0,1,6,1,0,0,0,0,0,0,0,0,19.7,111.65,0,0,0,1,0.14285714285714285,1,111.65,0.1748779405237461,2.814285714285714,95.70000000000002,0,0,0
0,1,0,71,1,0,1,1,1,1,1,1,1,84.8,6046.1,0,1,1,2,0.013888888888888888,7,6046.1,0.014023250814439978,1.1777777777777778,5962.12638888889,1,71,2
0,1,1,42,1,1,1,1,0,0,1,0,1,94.45,3923.8,0,1,2,3,0.023255813953488372,5,3923.8,0.024064920505503466,2.1965116279069767,3832.5488372093023,1,42,2
0,1,1,8,1,0,0,0,1,0,1,1,1,94.2,777.3,1,0,2,0,0.1111111111111111,4,777.3,0.12103302068611077,10.466666666666667,690.9333333333333,0,0,1
0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,1,0,2,0,0.16666666666666666,4,512.45,0.1874573960463531,16.041666666666668,427.04166666666674,0,0,1
0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,1,0,2,0,0.3333333333333333,1,141.45,0.49631449631449637,23.566666666666666,94.3,0,0,1
0,1,1,45,1,0,0,0,0,0,0,0,0,20.85,892.15,0,2,0,1,0.021739130434782608,1,892.15,0.023344343055477806,0.45326086956521744,872.7554347826086,0,90,0
0,1,1,28,0,0,0,1,1,1,1,1,1,60.0,1682.05,0,1,1,3,0.034482758620689655,5,1682.05,0.03564956477823,2.0689655172413794,1624.048275862069,0,28,2
0,1,0,43,1,1,0,1,0,0,0,0,0,80.45,3398.9,0,0,2,0,0.022727272727272728,3,3398.9,0.023662460660607666,1.8284090909090909,3321.6522727272727,0,0,0
0,0,1,60,1,1,1,0,1,1,1,1,1,84.95,4984.85,0,2,1,0,0.01639344262295082,7,4984.85,0.0170382181573854,1.3926229508196721,4903.131147540984,1,120,1
0,1,0,42,0,0,0,1,0,1,0,0,0,33.55,1445.3,1,1,1,1,0.023255813953488372,2,1445.3,0.023197123694945723,0.7802325581395348,1411.6883720930232,0,42,0
0,1,1,7,0,0,1,0,1,1,0,1,0,49.65,305.55,0,2,1,3,0.125,4,305.55,0.1619637905725004,6.20625,267.35625,0,14,1
0,1,0,25,1,0,0,0,0,0,0,0,1,20.2,507.9,0,1,0,2,0.038461538461538464,1,507.9,0.03969345647474946,0.7769230769230769,488.3653846153846,0,25,2
1,1,1,40,1,1,0,0,0,0,1,1,1,94.55,3640.45,1,0,2,3,0.024390243902439025,4,3640.45,0.025964931551991654,2.30609756097561,3551.6585365853657,0,0,2
0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,0,1,2,2,0.03571428571428571,5,2673.45,0.03757781973863785,3.5892857142857144,2577.969642857143,0,27,2
0,0,0,10,0,0,0,1,0,1,0,0,0,35.75,389.8,0,0,1,0,0.09090909090909091,2,389.8,0.09147901740020471,3.25,354.3636363636364,0,0,0
1,0,0,27,1,1,0,1,1,0,0,0,1,86.45,2401.05,0,0,2,2,0.03571428571428571,4,2401.05,0.035990091796590414,3.0875,2315.2982142857145,0,0,2
0,0,0,11,1,0,0,0,1,1,0,0,0,53.8,651.55,0,1,1,2,0.08333333333333333,3,651.55,0.08244578959466707,4.483333333333333,597.2541666666666,0,11,1
0,1,1,4,0,0,1,0,0,0,1,0,0,38.55,156.1,0,0,1,3,0.2,2,156.1,0.24538510502864416,7.709999999999999,124.88,0,0,1
0,0,0,68,0,0,0,0,1,0,0,1,1,39.9,2796.35,0,0,1,2,0.014492753623188406,2,2796.35,0.014263499383344952,0.5782608695652174,2755.8231884057973,0,0,2
1,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,0,0,2,0,0.5,1,70.05,0.9859254046446164,35.025,35.025,0,0,1
0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,407.05,0,1,0,1,0.05263157894736842,1,407.05,0.049258669280725406,1.0578947368421054,385.6263157894737,0,18,0
0,0,0,57,1,1,1,1,1,0,1,1,1,112.95,6465.0,1,2,2,2,0.017241379310344827,7,6465.0,0.01746829570058769,1.9474137931034483,6353.5344827586205,1,114,2
0,0,0,26,1,0,0,0,0,0,0,0,1,20.3,511.25,0,0,0,0,0.037037037037037035,1,511.25,0.039629087359687655,0.7518518518518519,492.31481481481484,0,0,1
0,1,0,17,0,0,0,1,1,0,0,0,1,35.65,646.05,0,0,1,3,0.05555555555555555,2,646.05,0.0550962058573526,1.9805555555555554,610.1583333333333,0,0,2
0,0,0,1,0,0,0,0,0,0,0,1,0,35.9,35.9,1,0,1,0,0.5,1,35.9,0.9728997289972899,17.95,17.95,0,0,0
